Class,Text,Context
1,@theburaakk Mansur Yavaş yaptıklarıyla hükümetle kıyaslanamayacak derece başarılıdır..ayrıca kıyas yapmanız yavaş adına bir zuldür..çünkü adam yolsuzluk yapan varsa kim olursa olsun ortaya çıkartalım korumayalim derken diğerleri bunun tam tersini yapıyor.,"Bu metin, Ankara Büyükşehir Belediye Başkanı Mansur Yavaş'ın hükümetle kıyaslanmasıyla ilgili yorumları ve diğer politikacıların yolsuzlukla mücadeledeki yaklaşımlarını karşılaştırıyor."
-1,2012'de bu zamlar cebimizi yakacak!..,"Bu metin, 2012 yılında yapılan zamların insanların cebini zor durumda bırakan bir durumla ilgili olduğu düşünülen bir Türkça metnin bir parçasıdır."
-1,Dünyada 47 milyon Alzheimer hastası var,"Alzheimer hastalığı, dünya genelinde yaklaşık 47 milyon kişiye sahip olan ve beyindeki düşüş nedeniyle bilişsel işlevleri ve davranışları etkileyen ciddi bir nörodejeneratif hastalık türüdür."
-1,@serkan0081 Bayern munih i eklersen bu listeye 8tas 14 maç 1 galibiyet  Sampiyonlar ligine katılma  Fatih Terim 9  8tas 8  Sikebahce 7  Babanız Galatasaray 15 şimdi uza şikeci ibne  https://t.co/eGSw2FX3VD,"Bu metin, bir kullanıcı tarafından @serkan0081'da belirtilen başarıların geçmişte olduğu ve şimdi bahçede yanıp kalan futbolcu/şikeci ile ilgili bir tartışmayı içeriyor. 🌙"
1,"Altının gram fiyatı, haftaya yükselişle başlamasının ardından 487,8 lira seviyesinde işlem görüyor. Cuma günü, altının ons fiyatındaki yükselişe paralel değer kazanan altının gram fiyatı, günü bir önceki kapanışa göre yüzde 0,4 artışla 485,2 liradan tamamladı. Gram altın, yükselişini üst üste 7. güne taşıyarak yeni güne de artışla başlamasının ardından, saat 10.55 itibarıyla önceki kapanışın yüzde 0,5 üzerinde 487,8 liradan işlem görüyor. Aynı dakikalarda çeyrek altın 802 lira, Cumhuriyet altını da 3.280 liradan satılıyor. Altının ons fiyatı, önceki kapanışa göre yüzde 0,2 değer kazanarak 1.822 dolar seviyesinden işlem görüyor. Analistler, küresel enflasyon endişelerinin altının ons fiyatını desteklemeye devam ettiğini söyledi. Bugün, ABD Başkanı Joe Biden'ın, ekonomi gündemine ilişkin değerlendirmesinin takip edileceğini belirten analistler, ABD'nin 10 yıllık tahvil faizi ve dolar endeksinin seyrinin de izlenmesi gerektiğini ifade etti.","Gram altın, yeni haftanın başlamasıyla 487,8 liradan işlem görürken, analistler küresel enflasyon endişelerinin altının değerini devam ettirtiğini belirtiyor."
1,@UensalArik Geçmiş olsun Ünsal bey. Umarım bir an önce sağlığınıza kavuşursunuz.,"İngilizce'de, başlığı ""@UensalArik Geçmiş olsun Ünsal bey. Umarım bir an önce sağlığınıza kavuşursunuz."" ifadesi, birine geçmiş olsun dileklerini söyleyerek onları desteklemek amacıyla kullanılıyordur."
-1,Bazı beynim yok tweetleri:  Çupamizu verun da UİYY hamsi Devlet Trabzonspor'u kolluyor Şikeci Trabzon Sosa'mizu verun da Biz Cimbom'u 6-0 yendik,"Bu metin, Türkiye'de futbol ve yerel takım destekçileri konusunda yapılan bir gönderinin çevirisi olup, Trabzonspor ve Beşiktaş futbol takımlarını substitute kullandı ve jistin durumlarını pagarre."
-1,"@standwithtruth0 @xfardos @jahreindota Liberal ekonominin tarafsız olduğunu ve islamcılarla çalışmayacağını anlamamışsın , hadi abicim hadi bi mahallenden cik gez gör öyle gel türkiye neymiş bi öğren bir kere türkiye liberalizmi kaldıracak kapasitede değil daha Sen ne konuşuyosun be ? Ekonomi yonetmeyi++++","Bu metin, Türkiye'deki liberalizm ve İslamçılık arasındaki gerilime odaklanan bir Twitter discussionsunun bir parçasıdır."
-1,Rifat Hisarcıklıoğlu DEİK yönetiminden istifa etti,"İcra Başkanlığı Donek Hareketi'nin kurucusu ve Türkiye İş Администраторlar Дерneği (DEİK) yönetim kurulu başkanı olan Rifat Hisarcıklıoğlu, DEİK yönetiminden istifa etti."
-1,"Güvenlik,Adalet,Ekonomi ve Yargı reformunun İnsan Hakları Eylem Planı olarak kamuoyuna sunulan “Söylem Paketi” nin akıbeti nolcak?Şüphesiz iktidar lehine Seçim Bölgesi ve Barajında değişikliklerin,Seçim ve SiyasiPartilerYasasında düzenlemelerin yapılacağı “Oy Paketi”ne dönüşecek!","Birleşen bu iki ""Paket""in, Türkiye'deki seçim sistemi ve insan hakları konularındaki değişiklikleri içerecek şekilde birleştirileceğini öngörüyor."
-1,Ordu'da domuz gribinden bir kişi öldü,"Bu cümle, Türkiye'de ordu içerisinde domuz gribi virüsünden dolayı ölüm olayı hakkında bilgi vermektedir."
-1,Ulan lebalebb kongreler ile Ülkeyi ateşe atmış Salak mal beynine soktuğumun malı Chp Genel kurul yaptı diyor Yavvv bu mallar ileee nasıl düzlüğe çıkacağız,"Bu metin, Türkiye'deki siyasi durum ve tartışmalar bağlamında ürünler ve olayları otoriteyle karşılaştıran bir eleştirel eleştiri şeklinde olabilir."
1,En beğenilmeyen tat kereviz oldu,"Bu cümle, popüler bir tatlı türünün, sevdikleri arasında en az sevilen tat olan kereviz olmasından bahsetmektedir."
-1,Gelmiş geçmiş en kötü yönetim. Hiç bir dönemde galatasaray bu kadar aciz olmadı. Bir transfer bile yapamıyorsan biran önce o koltuğu terket,"Bu metin, Galatasaray Spor Kulübü'nün yönetimine yönelik eleştirileri içeren ve kulübün geçmişteki en kötü yönetiminin olduğunu savunan bir açıklama olarak sorulabilir."
-1,Sivas'ta domuz gribi teşhisiyle bir hasta daha yoğun bakımda,"Bu cümle, Türkiye'nin Sivas şehrindeki sağlık durumunu anlatan haberlerin bir parçasıdır ve burada yeni bir domuz gribi şüphesiyle hasta bir kişi hastanede yoğun bakımda tedavi edilmektedir."
-1,Nevşehir'in 3 köyü kanserle baş başa,"Bu cümle, Nevşehir iline bağlı 3 köyde kanser haliyle baş başa olduklarını belirtir."
-1,"Hayat pahalılığından, her alandaki oligarşik çifte standarttan yaka silkmiş, burnundan soluyan seçmenin duymak istediği şu: KANAL İSTANBULA KİM FİNANSMAN SAĞLARSA TAKSİM MEYDANINDA YATIRIP SKECEZ.","Bu metinde, yaşam pahalılığı ve her alanda görülen oligarşik çifte standartların etkisiyle, seçmen halkın Kanal İstanbul projesine kim tarafından finansman sağlandığını ve dolayısıyla Taksim Meydanı'nda yatırım yapacak olan şirketin kim olduğunu öğrenmek istiyor."
1,ŞikecileriDize KupayıBizeGetir TRABZONSPOR Hamsi Siksin Sizi Şikeci ibneler. Eze Eze Kupa Karadenize,Bu metin muhtemelen futbol ile ilgili olarak bir grubun rakibine ضد کر را	handleri olduğu düşünülen diğer kipler tarafından şikayetçiye hakaretlerde bulunulan ve kendi takımını överek kupayı elde edilmesini istediği bir Bronz Tbzan' spiral sloganıdır.
-1,Beyin ölümü gerçekleşen hamile kadının fişi çekildi,"Bu cümle, bir hastanede beyin ölümü yaşanan ve hamileyken olan bir kadının yaşam öyküsünü anlatan bir gelişme ile ilgili."
-1,Futbolcu ayart bıkmadın mı şikeci şerefsiz Beşiktaş  #BeşiktaştanÖzürDileNevzat,"Bu metin, futbolcu hakkında olumsuz yorumlar içeren bir ifadeyi içerir ve Beşiktaş taraftarının takımdan özür dilemesini istediği Nevzat adlı bir kişiyi_MAIN_PASS2:1922_ assignment hạtır9_97@mı da işlevance etmektedir. Türk futbol ortamında şike şüphesiyle ilgilenebilecek bilgilendirme türüdür."
-1,Afyon'da dizanteri salgını iddiası,"Afyon'da dizanteri salgını iddiası: Bu metin, Türkiye'nin Afyon ilinde dizanteri hastalığı konusunda yayılan iddiaları hakkında bir haber makalesi olabilir."
-1,TÜİK itibarsızlaşıyorsun sen ne dersen de sokakların hali ortada kime istihdam sağlanmış onu bırakalım ciddi bir işsizlik sıkıntısı var senden gelen açıklamaya bak. Enflasyonda bu bakış açısı ile eksi çıkar sanki.,"Bu cümle, Türkiye İstatistik Kurumu (TÜİK) tarafından verilen işsizlik ve enflasyon verilerine yönelik eleştiriyi ve suggesting.com gibi platformların gerçekleştirdikleri istihdam araştırıcıları ile gerçek işsizlik oranın farkına işaret eden kişiler tarafından yapılan bir comenttir."
-1,@Fenerbahce YONETİM İSTİFA.. 👎🤬😡,"Fenerbahçe taraftarı, takım yönetimi ve istifalarla ilgili endişelerini paylaşıyor."
-1,ben de kısa bir süre türkiye de idim geçenlerde. fiyatlar çok yukarı çıkmış. almış başını gitmiş. kriz denir mi bilemem ama bir hayat pahalılığı var. allah garibana yardım etsin.,"Bu metin, Türkiye'de kısa bir süre önce geçirilen ve oradaki yaşam maliyetinin arttığından, krizden bahsetmektedir."
-1,British Airways yine grevde,"""British Airways once again on strike"" - This sentence refers to a situation where British Airways employees are on strike for the second time, creating disruptions in air travel."
-1,Ani düşük tansiyon bunama riskini artırıyor,Bu cümle düşük kan basınçının (hipotansiyon) aniden düşmesine ve bunama riskini artırdığını belirtiyor.
-1,"@isilgltsry Otobüsümüz kurşunladı, dalga geçip seni sevmeyen ölsün dediler.  Şike kumpası kuruldu, tescilli şikeci dediler.  Her sezon başı TFF Fenerbahçe'yi şampiyon yapacak diye algı yapıyorlar.  Soruyorum sizlere; Ben bir Fenerbahçeli olarak nasıl başarılar dileyebilirim bunlara?","Bu metin, bir futbol taraftarı tarafından, takımına yönelik yapılan suçlamaları ve negatif bakış açılarını eleştiren, başarılar dilediği için kendini güvende hissetmeyen ve dijital platformlarda paylaşılan bir mesajdır."
-1,@UnalCevikoz @umitozdag CHP derhal kendisini ihrac işlemlerine başlamalıdır.,"Bu metin, @UnalCevikoz ve @umitozdag adlı Twitter kullanıcılardan birinin, Cumhuriyet Halk Partisi'nin (CHP) acilen ihracata odaklanmasına yönelik bir önerisini paylaşmaktadır."
1,"@ForeksTurkey #Dünya | Rekor konteyner üretimine rağmen kriz devam edecek ​ Konteyner üretimi ilk çeyrekte rekor kırsa da, sektör uzmanları yeni konteyner üretiminin bu yıl talebe yetmeyeceği görüşünde. #konteyner #kriz #ihracat #ithalat #ticaret #navlun #freight","Bu metin, konteyner üretimindeki artışın rağmen continue devam eden kriz hakkında ForeksTurkey'de bahsedilen bilgi ve tweetlerden bir kısmını içeriyor."
1,Yürü be Galatasaray ![😊](https://abs-0.twimg.com/emoji/v2/svg/1f60a.svg) grup fena değil gibi hani...,"Burada, ""Yürü be Galatasaray"" ifadesi futbolu ve Galatasaray futbol kulübü hakkındaki duyguları ifade ederken, яке emojisi kullanılarak olumlu bir hava yaratılıyor. ""Grup fena değil gibi hani..."" ifadesinde ise, gruplarda bulunan oyuncuların performansı veya takımın durumu hakkında hafif bir eleştirel poem ifade ediliyor."
1,@guldibindebbl @Sadecegltsry3 @truefuckisback @wedgelon @pusholder Ben senin algilarina sokuyum mansur yavas gayette solculardanda sagcilardanda oy toplar hatta hdpyi ve teroristleri desteklemeyen kurtlerdende gayet oy toplar,"Bu metin, Türkiye'deki siyasi alandaki düşünce ve fikir.divaric differinglerini yansıtan bir tweet'ten bir parçadır."
-1,Tescilli şikeci şikebahçeyi dönemin   tff başkanı küme düşmekten kurtarmıştır. Galatasaray 9 puan fark ile şampiyon olacakken kıçından playoff uydurarak kendi sahalarında kupa kaldırmamıza engel olamamıştır. F.T.S.A.,"Bu metin, Galatasaray'ın şampiyon olarak değil, play-off'larda mücadele ederek kupa kazandığını anlatan bir Türk futbol hikayesine atıfta bulunuyor olabilir."
-1,@SokagaY Sen Fenerbahçe’li değilsin yavşak fetöcünün  bayrak tutanısın..bizim cenazemiz varken  bu piç kuruları seni sevmiyen ölsün die pankart açanlar bunlar!!bizi şikeci die şikayet edenler bunlar(Lütfü arıbogan piçi)otobüs kurşunlandıgında Twitt atan yine bunlar!!,"Bu metin, Fenerbahçe taraftarları ve diğer-uri taraftarlar arasındaki bir tartışmanın bir parçasıdır ve Fenerbahçe'li olmadığı için Türkiye yorumcu Ümit Demirkapan tarafından eleştirilmiştir."
1,Facebook'un geliri yüzde 59 arttı,"""Facebook'un gelirleri,%59 oranında arttığı haberi,kullanıcı sayısı ve reklam hizmetleri geliri artışı gibi konularda önemli bir bilgi sunuyor."""
1,Borsada işlem gören bankaların karı yüzde 5 arttı,"Bu cümle, borsada işlem gören bankaların kazancının yüzde 5 arttığını ifade ediyor."
-1,Şikeci Galatasaray deyince kızıyorsunuz ama.,"Bu ifade, şike iddialarıyla bağlantılı olarak Galatasaray spor kulübü hakkındaki tartışmalara örnek olarak düşünülebilir."
-1,İskoçya'dan sermaye kaçışı başladı,"The sentence 'İskoçya'dan sermaye kaçışı başladı' means ""Capital flight from Scotland has begun"" in Turkish."
1,Mansur Yavaş 100 Milyon TL'lik Yardım Paketi Açıkladı! Ailelere 400 TL Ödenecek,"Mansur Yavaş, Ankara'nın belediye başkanı olarak 100 milyon TL'lük yardım paketini açıkladı ve ailelerin 400 TL'ye kadar ödemesi yapılacak."
-1,@Trabzonspor Hain darbe planını kınamak için sabahın ilk ışıklarını ( sonuca göre hareket) beklemedik.. Boş yere buraya gelmeyin şikeci kuşlar..,"Trabzonspor adında bir futbol kulübü hakkında şike iddialarını kınayan ve böyleonthoaların.-<REFLECTION>
phpce-ye içyi toxhosereci kuşlara uyarı mesajı."
-1,İşte yeni yılın vergi ve cezaları...,"The phrase,'İşte yeni yılın vergi ve cezaları...' relates to Turkey, giving information about taxes and fines in the context of the new year's starting."
-1,"Mk hamsi kafalıları, fenere şikeci diye senelerdir söyleniyonuz yok kupamız yok bilmem ne. Sizin bu yaptığınız ne?  @Trabzonspor","Bu metin, Trabzonspor futbol takımına yönelik bir söyleşiyi temsil eder ve içeriğinde futbol ve şike ile ilgili şikayetler bulunmaktadır."
-1,15 temmuz Kumpasını kim duzenlediyse    Kurşunlanma olayını kim organize ettiyse ve Suçluları bulunmuyorsa   Ve Bu Olaylara sessiz kalıp üstüne Kim Bize Şikeci diyorsa   Hepsinin Allah belasını versin,"Bu metin, 15 Temmuz darbe girişimi ve sonrasında Türkiye'de yaşanan olaylar üzerinden yapılan politik suçlamaları ve tepkileri iftira niteliğinde bir şekilde ele alan bir mesajdır."
-1,"@herdogan_cCc @Iiberaldemokrat @senerabdullatif O kadar doları satın alıp yeniden yerine koymaya kalksak doların fiyatı bir anda 15 TL'ye çıkar. O yüzden dolar alarak yerine koyamayız. Bizim ihracat yaparak, yabancı yatırımcıyı çekerek o parayı geri kazanmamız gerek. Yatırımcı gelmiyor, ihracat - ithalat ortada.","Bu metin, Türkiye'deki ekonomik durum ve dolar fiyatları üzerine konu olan bir Twitter tartışmasının bir parçası gibi görünüyor."
-1,Konut satışlarında sert düşüş,"""Akıllı başlık 'Konut satışlarında sert düşüş': Türkiye'deki gerçek estate piyasası gösteriyor ki inşaatlar ve talebin büyük ölçüde düşüşü nedeniyle, devasa ticarî komplekslerin ve çok sayıda birimler olan apartmanda köklü düşüş yaşanmaktadır."""
-1,@_mustafa1907__ @Trabzonspor Şikeci,"Bu metin, Trabzonspor ile ilgili bir skandala atıfta bulunan ve @_mustafa1907__ kullanıcısı ile @_mustafa1907__@(bir başkası olmalıdır) arasında düzenlenen bir Twitter sohbetini göstermektedir."
1,Son Dakika! Sağlık Bakanı Fahrettin Koca: Tam kapanma ile vaka sayılarının düşmesini bekliyoruz,"""Beklentimiz, tam kapanma ile viral hesapların düşmesidir.""
(Türkçe: ""Son Dakika! Sağlık Bakanı Fahrettin Koca: Tam kapanma ile vaka sayılarının düşmesini bekliyoruz"")"
1,Varisten kurtulmanın yolları,"Bu metin, ""Varisten kurtulmanın yolları"" başlığı altında yapılan bir sunumdan alıntıdır ve varistlene resultMap gibi kavramları açıklar."
-1,@ex_angarali @EsraKohser @melike_ndis @saidercan Yaşanan acılardan ders almak o acıları yaşadık.İntikam söz konusu değil. Bana açık yüreklilikle Ak Parti'nin alternatifini söyle.. Fetö'nün siyasi truva atı İP mi? Yoksa Pkk'nın oyuncağı olmuş Chp mi? Hdp'yi söylememe gerek yok galiba.,"Bu metin, Türkiye'nin siyasi partilerini ve politikalarını eleştiren ve güncel tartışmalara dair düşüncelerini paylaştığı bir tweettir."
1,"Futbol acımazsızdir. Hele Fenerbahçe daha acımasız. İşini yapamayan gider. Baba ocagi, camianin evladi işi sökmez. Başarırsan varsın","Bu metin, Türk futbol kulüpleri arasındaki rekabetin ve Fenerbahçe futbol takımının aşırı rekabetciliğinin örnekleri olan yaklaşımlar hakkında bilgi veren bir metin olabilir."
-1,@umitcintay1 @mevlteser1 @SafakSina1903 @TFF_Org @GalatasaraySK @Fenerbahce Fenerbahçe ye yapılan kumpas ile ilgili mahkeme kararı sonucu sanıklar itirafları sonucu ağır cezalar almışlardır.Sosyal medyada Fenerbahçe ye şikeci ithamı yapmak artık suç.Sizi savcılığa ihbar ettim. @SavcilikC @Fenerbahce,"Bu metin, Fenerbahçe'ye yönelik skandala ilişkin mahkeme kararları ve iddiaların sosyal medyadaki eleştiri karşısında güncel yasal durumunu tartışan bir konuşma içeriyor."
-1,Bütün kış kapatmadınız; kongreler yaptınız; milletin hava almaya ihtiyacı olan bahar aylarında tıkabildiklerinizi eve tıkıyorsunuz; üstelik 16 milyon insan çalışmaya devam edecek. Üstelik büyükşehirlerden kaçışla birlikte virüs yine her yere yayılıyor.,"Bu metin, Türkiye'de yaşanan 2020-2021 COVID-19 pandemisi sırasında, hükümetin kapanma ve kongre politikalarının tartışılan bir eleştirisidir."
1,Keşke Müge Anlı Aile ve Sosyal Hizmetler Bakanı olsaydı. 😅👻,"Bu cümle, Müge Anlı'nın Aile ve Sosyal Hizmetler Bakanlığı görevini yapması gerektiğini düşünen biri tarafından yazılan, ironik ve humoristik bir ifadeyi içerir."
1,Bankalar öz kaynağı yüzde 13 artırdı,"""Bankalar öz kaynaklarının artırılması için yüzde 13 daha çok çalışma yapmak zorunda."""
-1,Yoğun trafik bunamaya neden oluyor,"Bu dilde, ""Yoğun trafik bunamaya neden oluyor"" ifadesi, yoğun trafik sebebiyle yaşanan bunama olayını anlatuyor."
-1,Antibakteriyel sabunlar yasaklandı,"Bu metin, antibakteriyel sabunların yasaklandığını bildiren bir habere atıfta bulunmaktadır."
1,"@1907AAG6 @FerroTizziano @kanaryafenernet @Besiktas Jimnastik kulubü olmak utanılacak bişey değil, şikeci diye anılmak utanılacak bişey","Bu metin, Türk sosyal medya kullanıcıları arasındaki bir sohbetin bir parçasıdır ve Besiktas Jimnastik Kulübü'nün üyeliğini utandırıcı olmayan ancak şike ile suçlanmayı utandırıcı bulduklarını belirtmektedir."
-1,Galatasaray out 👎,"'Galatasaray out 👎' ifadesi, Galatasaray spor kulübü hakkındaki olumsuz bir tepkinin veya düşünenin ifadesidir."
-1,Sanayi üretimi eylülde tahminlerin üzerinde düştü,"Bu cümlenin Türkçe bağlamı: Üçüncü çeyrek resultadosunda,EOFK,91 başta enerji ve otomotiv sanayii rdan etkilendi ve istikrarlı büyüme sürecini bozdu. Ülkede eylülde sanayi üretimi bekleneni geciktirerek tahminlerin üzerinde düştü."
-1,@GalatasaraySK allah sizin gibi yönetimin bin türlü belasını versin çapsızlar telles i sattınız sırada snıjder var sanırım onuda satın,"Bu metin, Türk futbol kulübü Galatasaray SK'ye yönelik bir sosyal medya mesajı olup, yönetim hakkında eleştirel ve ironik bir dille yazılmıştır."
