Target,Stance,Text
Russia,-1,"Avrasyacılar yetmezmiş gibi onlara birde Putinciler eklendi. Öyle ki Rusya, Kars ve Ardahan'ı işgal etmeye kalksa lokum ve çiçekle karşılamaya gitmek için can atıyorlar."
Russia,-1,"Amerika ve Rusya aynı pisliğin farklı renkleridir.  Birine olan düşmanlığınz, sırf karşısnda durduğu (duruyor gibi göründüğü) için diğerine sempatinizi artırmasın. Zira birbirlerine olan karşı duruşları; insan hakları, barış vs için değil bilakis tamamen emperyalistlikten gelen++"
Russia,-1,Rusya yine dünyanın nefretini kazandı…
Russia,-1,Şimdi savaşta ölen her masumu malum önce biz dert ederiz şovunu da siz yaparsınız ama Rusya Suriye’de Çeçenya’da Afganistan’da masumları katlederken niye hiç sesinizin çıkmadığını da şovunuz bittiğinde bi ara konuşalım bence.
Russia,-1,CİGER KALMADI.CİGERİNİZ YANSİN #Rusya
Russia,-1,"vladimir putin, ukrayna'da askeri operasyonun devam edeceğini duyurdu ve diğer ülkelerden rusya'nın bu harekâtına herhangi bir müdahale girişimi olursa “hiç görmedikleri sonuçlara” yol açacağı konusunda uyardı.  @MusSKilic"
Russia,-1,yarın rusya anadolu'ya girse enişte diye boynuna sarılır.
Russia,-1,Allah'ın laneti putin ve rusya'nın üzerine olsun.Beddua değil masum insanlar için bir duadır.
Russia,-1,Özellikle Rusya sevdalısı kanı bozuklar iyi dinlesin...
Russia,-1,"Ey Amerika , Türkiye’ye vermediğin F-35 ve Patriotları şimdi Rusya’ya karşı kullan Ukrayna’da Polonya’da Romanya’da 😄😄🇹🇷👍 #worldwar3"
Russia,-1,Rusya Swiften atıldı galiba.
Russia,-1,Kansız hainler.... #Rusya #Odessa  #Putin
Russia,-1,"Rusya resmen Ukrayna'ya işgal ediyor. Tataristan, Başkurdistan, Çuvaşistan, Tuva, Yakutistan, Hakasya, Altay ve Kabardino-Balkarya Cumhuriyeti gibi Türk devletleri de Rusya'nın işgali altında yaşamını sürdürüyor."
Russia,-1,BATSIN BU DÜNYA 🌍 HERKES RAHAT ETSİN @KremlinRussia_E  ABD VE RUSYA :ÇIKAR VE MENFAAT @VPutin Kan ve gözyaşı Allah'ın huzurunda ne diyeceksiniz.
Russia,-1,"Rusya, Sovyetler Birliği'ni kurmaya çalışıyor. Kazakistan'daki olaylardan sonra Ukrayna'ya savaş açılması boşa değil. Ruslar bizim için daha büyük tehlike olabilir."
Russia,-1,"Almanya'dan Rusya'ya direkt tepkiler var. Schalke 04, ana sponsoru Gazprom'un logosunu formadan kaldıracağını açıkladı. Alman Euroleague yayıncısı Magenta Sport da Rusya'nın Ukrayna'ya saldırısı sebebiyle bu akşamki Bayern Münih - CSKA Moskova maçını yayınlamayacağını duyurdu."
Russia,-1,"Rusya, Ukrayna'daki 11 Havaalanı, 18 Radar İstasyonu, 3 Komuta Merkezi ve bir Deniz Üssünün ""operasyon dışı bırakıldığını"" söyledi."
Russia,-1,Kıdemli AB yetkilisi :Liderlerin Bu akşamki Zirvede Rusya Yaptırımlarının ikinci paketi üzerinde anlaşmaya varmaları ve ek önlemleri düşünmeleri bekleniyor.
Russia,-1,"@RTErdogan Rusya,Ukrayna krizi bir daha gösterdi ki ABD ve AB' ye güvenilmeyeceği.ABD ve AB dünyaya acıdan başka birşey vermemiştir.Delinin ipiyle kuyuya inilmez.Ukraynayı ,Rusya ile barışa zorlamalıyız,Ukrayna ABD ve AB 'ye değil,Rusya'ya yanaşmalı..."
Russia,-1,Katılıyorum.. Zira İstanbul boğazı ve Sıcak denize inme hayali Rusya ezelden beri vardı. İstanbul’u korumak çok mühim. Dostlar! Sakın ha terketmeyin İstanbul kapıdır. Kapıyı tutun..
Russia,-1,Allah Allah... benim tarih bilgim Rusya'nin hep saldirgan oldugu yonunde ama...
Russia,-1,Rusya'ya gidiyorum tin tin Ananı sikecem Putin
Russia,-1,"Rusya saldıran taraf, ABD ve NATO savaşı provoke eden taraf.  #SAVASAHAYIR"
Russia,-1,#NATO ve batı ülkeleri Rusya'yı acilen durdurmalı. Neden mi? #Ukraina #worldwar3 #Putin #usdtry #Kiev #Ukrayna
Russia,-1,"Hee aynen, burda da suçlu Faşist Katil Rusya değil de ABD oldu değil mi?  Sizin gibi kandan beslenen örümcek beyinlerde her türlü haysiyetsizlik olur, bir ""utanma"" olmaz!"
Russia,-1,Bu yecüc ile mecüc Rusya ile Çin olmasın🤔🤔
Russia,-1,Gerçekten Oligark Putin iyice kafayı yedi   #Rusya #Kiev
Russia,-1,ABD’ye boyun eğilmemesi demek Rusya yanlısı olmak anl*** gelmez. Ne ABD ne Rusya. Bizim çizgimiz Türkiye çizgisidir. Ayrıca Rusya’nın Karadeniz’de ilerlemesi Türkiye için büyük bir tehdittir.
Russia,-1,"Doğu Perinçek: “Rusya’nın kullandığı silah, şu an barış ve huzur getiren silahtır.”  İnsanlıktan nasibini alamayanlarda bugün..."
Russia,-1,"Ne dediysem o! Rusça'nın etki sahası azaldıkça Rusya hırçınlaşacak demiş ve Rusya'nın işgallere yeni işgallere girişeceğini söylemiştim.  Rusya, 20 sene sonra sınırları küçülecek bir ülkedir. Tek şansları Türkler ile savaşa son verip Türk Milleti ile işbirliği yapmaları."
Russia,-1,Bir de geçen gün kalkmış Putin'i övmüştüm. Bırak şunu. Zalimin teki. Pislik herif. Emperyalist pislikler. Ne Abd ne Rusya. Al birini vur diğerine!
Russia,-1,Ne Nato❗ Ne Rusya❓ En Güzel Galibiyet BARIŞ'tır ❗
Russia,-1,Soğuk Savaş bittiği halde NATO nun genişleyerek RUSYA' nın kalbine girme çabası nedeniyle masum insanlar ölecek yine.  Ve olan Türk ekonomisinin daha da kötüye gitmesi nedeniyle yine bize olacak.
Russia,-1,en çıtır zamanımda savaş filan istemiyorum aloo rusya bey
Russia,-1,"Hiç bir ülke sonsuza dek güçlü kalamaz.  Güçlü olanın haklı olduğu bir dünya adil değil.   Ne Amerika, ne Rusya adil davranmıyorlar.  #UkraineRussie #RusyaUkraynaSavası"
Russia,-1,Sırada Rusya'yı SWIFT sisteminden atmak var.
Russia,-1,Rusya'nın saldırgan siyasetine nefret ediyorum
Russia,-1,Sumı bölgesinde Rusya'ya ait 15 tankı imha edildi
Russia,-1,"ABD gibi insanlık dışı hareketlerin savaşların merkezinde olan bir ülkeyi bahane ederek Rusya Çin gibi emperyalistleri koruyamazsınız.   ABD ne ise Rusya Çin de benzeri, farkı yok. Hepsinin topuna,.. 😡"
Russia,-1,"Rus Büyükelçisi konuşmuş galiba?🙂  Mesela nereye huzur ve barış getirmiş Rusya? Suriye yada Libya, nereye? Sakın 10 yıldır bu topraklarda dökülen kanın birinci dereceden sorumlusu olmasın o Rusya?"
Russia,-1,Rusya bu tarz tepkilere hazırlıksız. Karşılık verebileceklerini sanmıyorum.
Russia,-1,Rusya'nın denizlerle bağlantısının acilen kesilmesi lazım yoksa bölgeyi tam bir kan gölüne dönüştürecekler...
Russia,-1,Rusya savaş açıyor en çok zararı biz görüyoruz
Russia,-1,"Siyaset. Politika. Dün dündür, bugün bugün. O köprülerin altından çok sular aktı. İşler Rusya'nın aleyhine döndü ve Rusya'da döndü!"
Russia,-1,ABD’li Savunma Yetkilisi: “Rusya’nın Ukrayna’ya yönelik adımı geniş çaplı bir işgalin ilk aşaması.”  “İşgal girişimi üç ana eksenden yürütülüyor.”
Russia,-1,Tüm Dünya Rusya'ya Yaptırım Uygulama Kararında.
Russia,-1,Rusya kimseyi siklemiyorum ben ne yaparsam yapayım kimsede bana bişey yapamaz güç gösterisini yapıyor yakında *** olup dönerler buz çağı topraklarına
Russia,-1,Ömer Çelik: “Rusya’dan bu hukuksuz saldırıyı durdurmasını istiyoruz.”
Russia,-1,Sanırım çok kısa sürede Rusya ukraynayı tamamen ele geçirecek. Ukraynalıların savaşacağını sanmıyorum..
Russia,-1,TÜRK ORDUSUNA HER FIRSATTA ÖFKE KUSAN MOSKOF SEVER EVRENSELCİ HAYALPEREST SOL ÖRGÜTLER RUSYA SİVİL HALKI BOMBALARKEN NEDEN TEPKİSİZ. YOKSA HEPİNİZ ERMENİYDİNİZ ONDAN MI
Russia,-1,Bütün dünya oturmuş Rusya ve Çin'i izliyor.Göz göre göre katliamı oluyo buna kimse dur diyemiyomu? Sabaha kadar kına aq nolcak?
Russia,-1,"Rusya sivilleri hedef almıyormuş, muş,muş.Allahtan sosyal medya var da videolar birer birer gün yüzüne çıkıyor."
Russia,-1,"Vadym Novinski liderliğindeki Ukrayna Muhalefet Bloğu milletvekilleri, Rusya ile derhal müzakerelere başlama talebiyle Zelenskiy'e bir mektup yazdı."
Russia,-1,Boğazlar kapatıp rusya ya nota verelim #RusyaUkraynaKrizi
Russia,-1,Umarım Rusya bu saldırgan tutumunu bir an önce bitirir Savaşta olan hep suçsuz günahsız gariban insanlara oluyor İnşallah daha fazla ölü sayısı olmadan bu savaş biter
Russia,-1,"Bütün Dünya'nın Rusya'ya verdiği haklı tepkiyi destekliyorum ancak bazı haysiyetsizlerin Amerika Müslüman ülkelere saldırırken sessiz kalıp, şimdi humanist paylaşımlarını samimi bulmuyorum. Siz ikiyüzlü şerefsizlersiniz.."
Russia,-1,Can kardeşimiz dediğimiz Azerbaycan süzme kaşarları Rusya ile ittifak anlaşması yapıyor bunların kanında Türklüğe yada kardeşliğe ithafen bir parça yok..
Russia,-1,"Düne kadar AB’nin savunma harcamalarını %2’ye çekemezlerken, şimdi; NATO revize edilecek, enerji kriziyle başlayam Fransa’nın nükleer enerji çıkışı güç kazanacak, Doğu Akdeniz gazı-İsrail ve ‘bölge barışı’ hız kazanacak. Rusya’nın her alanda düne göre çok daha büyük sorunları var"
Russia,-1,NATO'NUN 2013'ten bu yana Ukrayna'yı üye kabul etmemesi Rusya'ya yol vermek değil mi?
Russia,-1,Evet Rusya düşmanlarını bekliyoruz
Russia,-1,Acilen Alman ordusu yönetime el koyup Afd'yi başa getirsin. Rusya'yı durdurmak için bu son şansımız
Russia,-1,gerizekalı rusya yüzünden tatilim iptal oldu
Russia,-1,"Rusya, Türkiye’yi işgal etse ona bile destek olur. Bu tipler Türk siyasetinden yıllar önce silinmiş olmalıydı."
Russia,-1,"Rusya ve Putin'in asıl hedefini düşünürsek(sscb toprakları) bu daha başlangıç diyebiliriz. Coğrafi konum olarak tam manasıyla yukarı tükürsek bıyık, aşağı tükürsek sakal durumundayız.İnşallah iyi bir yönetim aklı ile en az zararla bu durumdan sıyrılabiliriz. #UkraineRussiewar"
Russia,-1,korkunç abi bu nedir rusya gibi devletin gelmişini geçmişin *** kimse böyle şeyler yaşamamalı ya
Russia,-1,Rusya otur oturduğun yerde amk
Russia,-1,Bütün dünyanın gözü önünde yaşananlar bir dram Rusya Amerika NATO AB Çin bunların döngüsünde ölen insanlık oluyor kaybeden yine çocuklar kadınlar binlerce Mahsum insan
Russia,-1,çinle Rusya yan yana oluyosa geçmiş olsun bütün dünya yarra yedi Kurtuluş yok
Russia,-1,Türkiye ile Rusya  Putin ile Erdoğan bundan sonra eskisi gibi olmaz.  Konuşur iş yapar ama ötesi yok . Türkiye de sivil katleden Putin ve Rusya da artık büyük bir düşmanlık başlar .
Russia,-1,O zaman 5k daha kask atın rusya ebesinin a₺ını tersten görsün
Russia,-1,"#Ukrayna, kendi toprağı olan Kırım'ın ilhakı karşısında hiçbir şey yapmayarak bu savaşı kaybetmişti zaten. Ve bu durum karşısında önlem almayarakta #Rusya karşısında bağımsızlığını kaybetti."
Russia,-1,Rusya hızlıca Kiev’i işlevsiz hale getirip hükümeti indirmek istiyor  Bu gece hükümet binalarına ağır hava bombardımanı bekleniyor
Russia,-1,Rusya işgalci ve emperyalist bir ülkedir!
Russia,-1,"Ömer Çelik: "" Bu işgali tümüyle reddediyoruz""  #Putin #Rusya #Ukrayna #AkParti"
Russia,-1,Yalnız Rusya galiba karada tırtmış 🤭
Russia,-1,daha iki gün önce medovik yapmıştım allah belanı versin rusya
Russia,-1,@KremlinRussia_E Rusya sivilleri neden vuruyor Suriye'de olduğu gibi ?
Russia,-1,Rusya oldum olası İsveç’in hava sahasına girip ülkeyi taciz eder çok korkarlar bu yüzden. İsveç ve Finlandiya geçtiğimiz günlerde Ukrayna için Nato’ya bir an önce üye olmak istediklerini açıkladıklarında Putin sakın ha diye tehdit etmişti.
Russia,-1,Rusya neden Çernobil'e saldırıyor? Çernobil santralinde Rus askerlerinin ne işi olabilir?
Russia,-1,"Son Ukrayna krizinde, Türkiye’deki uluslararası ilişkilercilerin çoğu çuvalladı; çünkü Rusya’nın, Ukrayna’ya saldırmayacağını ön görüp işgal uyarısı yapanlara da gülüyorlardı. Diğer taraftan, Türk solunun ise Rusya’ya karşı romantizmin ötesindeki bağlılığı, tam bir fiyasko…"
Russia,-1,RABBİM  böyle bir zamanda BAŞKANIMIZA yardım eyle.Çünkü RUSYA KUDURDU.
Russia,-1,RUSLARIN KANLI TARİHİ!  Osmanlı-Rus Savaşı sonrası Kafkasya ve D. Anadolu'da  500.000'den fazla müslüman Rus ve ERMENILER tarafından katledilmişti!  Katliamcı ve soykırımcıdırlar!  Bugün Türkiye'de Rusya güzellemesi yapan herkesin VATAN HAİNİ ilan edilerek hapse atılması gerekir!
Russia,-1,Rusya nufüs 145 milyon Ukrayna nufüs 44 milyon.. Muhtemelen bu savaştan sonra Ukrayna uzun seneler toparlanamıyacak
Russia,-1,"Bu savaşı Amerika, İngiltere , İsrail ve AB ülkeleri yıllar önce Irak dan başlattılar ve bugün hala başka ülke topraklarını işgal edip , parçalıyorlar. Rusya onları örnek göstererek Ukrayna yı işgal etti ve büyük ihtimalle kukla ve Rus yanlısı bir hükümet kuracak,"
Russia,-1,"Çeçen İtleri mi diyeceğiz bundan sonra? Rusya ile hareket eden her Müslüman ve/veya Türk, bir ittir."
Russia,-1,Rusya için Suriye’yi temizlediler uyudun hatta yardım da bulunduğun şimdi Ukrayna’yı temizliyorlar gene uyuyorsun unutulmamalıdır ki Rusların asırlardır hedefi sıcak denizler şimdi size iyi uykular 😉
Russia,-1,Rusya nasıl bu kadar cesur davranabiliyor resmen dünyaya savaş açıyor adamlar ve kimse de ses çıkaramıyor
Russia,-1,Ay Rusya yok olur musun lütfen
Russia,-1,"Rusya dün Afganistan ve Çeçenistan’da, bugün Suriye ve Ukrayna’da işgalcidir, katildir, zalimdir."
Russia,-1,"Yau sizin 1 tane bile mi aklı selim sm danışmanınız yok, Rusya en yakın tarihten, halihazırda yanıbaşımızda süren bir iç savaşın baş aktörlerinden biri, mazlumların kanı da ahı da üzerinde, ne bu sanat sepet dolaylaması"
Russia,-1,Rusya Çernobil'e girecek diyorlar boku yedik
Russia,-1,Rusya bombaların pis sesi yüzünden çoçuklar korkuyor. Degermi Öldürdügün insanlar sıradan halk Bumu savaş
Russia,-1,"Herşeyi özetleyen harika bir yazı.  Rusya emperyalist bir ülke değil. Tüm bu olanlar ""iki emperyalist gücün hegemonya yarışı"" değil, emperyalist NATO'nun ve onun maşası faşist Ukrayna'nın Donbass'a yönelik saldırı ve kuşatma girişiminin sonucudur."
Russia,-1,"Senelerce Avrupa semalarında barbar Türkler denildi,kimse sesini çıkartmadı,şimdi rusya saldırgan ve yağmacı bir toplum denilmiş neyine üzülüyorsun sayın ince?"
Russia,-1,"O Çocuğusun Rusya, sivillerin olduğu yeri vuracak kadarda şerefsizsiniz…  #Kiev #Ukraina"
Russia,-1,Bir ülkenin yiğit güçlü erkek sayısı ne kadar fazlaysa düşmanlar o kadar çekingen olur. Ukrayna'da durumun içler acısı olduğu komedyen bir herifi ülkeye başkan seçmeleriyle belli oldu. Şimdi Putin Rusya'sı komedi filmi çekiyor.
Russia,-1,allah sizin belanızı versin #Rusya
Russia,-1,Putin ve Rusya savunma bakanın annesi oruspudur net
Russia,-1,"Herkes Rusya’nın kazandığını düşünüyor. Bence Rusya, kendini çürütecek bir çarkın içine çekildi. O çarka girmez, Putin bu salaklığı yapmaz diye düşünüyordum. Ama yaptı. Bence bundan sonrası , soru işaretleri ve kaos ile dolu bir gelecek."
Russia,-1,"Hele hele . Rusya, kuşatmaya karşı yarma harekatı yapıyormuş. Tiran tarattarlığına Ne güzel isimler buluyorlar."
Russia,-1,"Bütün dünya Rusya'nın saldiracagini biliyordu, bugune kadar neyi beklediniz? Hepsini geçtim iki gün önce Rusya bölgedeki Ruslar'i tahliye etti, yine beklediniz"
Russia,-1,"Savaşa son vermenin tek yolu savaş ihtimalini ortadan kaldırmaktır. Bu da Rusya'nın ezilmesinden geçiyor.  ""Dünya"""
Russia,-1,"1-Uluslararası ilişkiler okuyan herkesin bakması gerektiği yerden bakıyorum. Rusya doğal olarak ABD yi dibine sokmaz, bunu yapmaya çalışıp 1950 lerden beri rusya yı kışkırtan ukrayna tarihindeki en sert cevabı aldı ve en büyük sonucu batının yanında olmadığını gördü"
Russia,-1,"Savaşta sadece çocuklar, kadınlar ve siviller masumdur. Katil ve işgalci bir devlet olan Rusya'yi kınıyorum."
Russia,-1,Şuanlık Dünya savaşlık bir parametride değil bu rusyaya bağlı ve buna oldukça yakınlar bence Dünya Savaşı çıkmaz bu savaş bittikten sonra hiçbir şey güllük gülistanlık olmaz savaş askerler arasında silahlı kişiler tarafından olur sivillere sıçrarsa savaş olmaz Rusya bile bile
Russia,-1,Sömürgeci devletlerin politikası aynıdır bir şey bahane edilir ve savaş başlar dün bunu amerika yaptı bugün Rusya savaşın tek kaybedeni hiç bir suçu olmayan çocuklar yaşlılar gençler anneler babalar kısacası halk ciddi yaptırımlar olmazsa her ülke tehdit altındadır #Ukrainian
Russia,-1,"Rusya ve nato abd nin gazına gelip Türkiyeyi test ediyor boğazlar konusunda, kanal istanbulu  yapamadılar montröyü delecekler hissiyatım o yönde😏 bunun sonucu ne mi olur Türkiyeyi paylaşırlar olan bize olur🤦‍♂️"
Russia,-1,Rusya hiç bir zaman yayılmacı politikasını asla zihninden çıkarmamıştır. Bizim için ne Rusya ne ABD ne Avrupa hepsi dünyaya beladır.
Russia,-1,Kansız @KremlinRussia_E @rusya_istanbul
Russia,-1,"Savaş hiç olmaması gereken bir vahşettir.   Türkiye, Rusya'ya uygulanacak  yaptırımların yaratacağı ticari ve finansal talep fazlasından yararlanmak için bir plan oluşturabilir ve uygulayabilirse bölgesel koşullardan olabildiğince yararlanmış olacaktır."
Russia,-1,"Rusya,Amerika ve Çin'i  Haritadan kaldıracaksın  Dünya güzelleşir Süper Zalimler"
Russia,-1,Siyasilerin tavrı umurumda değil. Rus-Ukrayna savaşında benim kalbim Kırım Türkleri ile! Rus ayısı birkez daha uluslararası ilişkilerde güç nispetinde haklı olunduğunu gösterdi. Rusya nın kullandığı argümanların çok daha fazlası Doğu sınırlarımız için geçerli değil mi?  #Putin
Russia,-1,Bayraktar TB 2 Rusya gibi güçlü bir orduya karşı başarı sağlarsa buna ülkem için sevinirim. İçimden de sağlasın istiyorum. Çünkü saldıran Ruslar ve ülke toprağımızda da gözler olan bir ülke.
Russia,-1,Allah korusun Rusya'nın Türkiye'ye saldırması durumunda doğu Prnçk gibi adamlar Kızıl Ordu korosuna katılır..
Russia,-1,İnsanlar mutlu mesut yaşıyordu oç Rusya başlarım senin büyüklüğüne
Russia,-1,"ABD bitmiş, AB ölmüş haberimiz yok. Rusya, Ukrayna’yı işgal ediyor kınıyorlar. Bunu gören Çin, Tayvan’a girmenin hesaplarını yapıyor.  ABD ve AB anca masum Afrika’ya, kimsesiz Ortadoğu’ya çöksün, terörist beslesin. Rusya ve Çin’e gelince kuyruk kıstırıp kaçsın. #StopWar"
Russia,-1,"Rusya 11 yıldır aşırı agresif saldırgan politika izliyor. Suriye yi işgal etti. Kırım i işgal etti Libya yi karıştırdı. milyonlarca masum müslüman ölümüne, zulüm görmesine sebep olan ana aktör oldu. Bosna Kosova da Sırpların ana sponsoru oldu. Ermenistan in ana sponsoru oldu."
Russia,-1,21. Yüzyılda hala şavaş olması rusya hep şerefsizsin ya
Russia,-1,"⚡ İsviçre, ""Rusya'nın üç bankasına"" yaptırımlar ve 361 Devlet Duma milletvekiline seyahat kısıtlamaları getirdi.  ♯♯♯♯♯♯♯♯♯♯♯♯♯♯♯♯♯♯♯♯♯ #Rusya #Ukrayna #Kiev"
Russia,-1,"Bizim solculara göre Amerika yapınca emperyalizm oluyor, Rusya yapınca olmuyor; Amerika yapınca; katil Amerika, Rusya yapınca haklı sebepleri var; ya ben sizin beyninizi…"
Russia,-1,"Abi kapatsanıza biz karışmayız savaşa desenize. Yardım ettiğin Rusya yarın gelir senin götüne roket atar. Hiçbir ülkeye, devlete güvenilmez!"
Russia,-1,"Avrupa yine bildiğimiz gibi.. Krizin tırmanmasına sebep olan -sözde barışçıl- Batı ülkeleri, yine bir ülkeyi savaş eşiğine getirip, karşı ülkeyi kınamakla yetiniyor. Ama biz biliyoruz ki açıkladıkları gibi bu savaşın tek suçlusu Rusya değil Batı + Rusya dır."
Russia,-1,"Rusya Devleti; dünya kamuoyunu ve kendi halkını aldatıyor, yalan demeçler veriyor. yalan haberler  yapıyor ve akla hayale gelmeyen propagandalar yapıyor!"
Russia,-1,"Erdoğan nasıl tarafsız ? Ukraynanın toprak bütünlüğünden yana olmak demek,  Rusya ya cephe almaktır. Oysaki, Ukraynay devlet olarak kuran Ruslar,  ama Bu topraklarda,  Zelenskiy ABD üssü kurmak istedi. Bu olmasa Barış devam ediyordu."
Russia,-1,sanki Rusya sadece bugün saldırgan davranmaya başlamış gibi cahil cahil konuşması yok mu? :d
Russia,-1,Son dk Rusya yekaterinburg da Savaş karşıtı olanların gösterileri tutuklamalar ile devam ediyor son dk!
Russia,-1,Ne ABD ne Rusya #yaşasın tam bağımsız Türkiye 🇹🇷
Russia,-1,Rusya bize bö dese yarragi hepten yiyecek olan ekonomimiz ve bn buna gulduk baya
Russia,-1,Tamda şu an suriye Çeçenistan ve tüm Rus bağımlısı topraklarda aynı anda kıyam başlasada Rusya'nın çöküşünü çekirdek çitleyerek seyretsek..!
Russia,-1,"Bu işgali reddediyoruz, haksız ve hukuksuz bir eylemdir. Rusya’nın saldırıdan vazgeçmesi için diplomasiyi sürdüreceğiz. @omerrcelik"
Russia,-1,"Çocukluğumda Amerika’nın Irak a girişi, ergenlik döneminde Suriye iç savaşı ve şimdi de Rusya’nın saldırısı. Kansız dönem görmedim şu 30 yılımda. Binlerce yıllık insan tarihi bir kere de kendini tekrar etmesin, bir kere de şu zincir kırılsın be kardeşim."
Russia,-1,"Rusya'nın gerekçesine de saçma diyemiyosun. Adam diyo ki, sen beni çepeçevre sarıyosun, ben buna müdahale etmezsem yarın ben kaybederim. Yani ABD yine birilerine verdi gazı, kendi arazi oldu. ABD'ye sırtını dayayan kaybediyor son yıllarda."
Russia,-1,"İnanılır gibi değil, Rusya’nın ve Putin’in ecdadını ***"
Russia,-1,"Rusların Kışın Savaş Yapmasının Sebebi  Bize Gelemesinler,Kafa Tutamasınlar Diye.. Bilenler Bilir Rusya'ya Kadar Gittiler Zamanında Gidenlerin Soğuktan Araç Motor Blokları Patladı  Bunu Fırsat Bilerek Yapıyorlar Çünkü Yazın Cesaret Edemezler  Biliyor Ki Denk Getirirlerse Oyarlar."
Russia,-1,"Rusya,Ukrayna’dan defol!"
Russia,-1,Rusya tahrik edildi vıdı vıdıları bir tek beni mi kızdırıyor?
Russia,-1,Ukrayna dan bombalar arasında mesaj yazanlara ne cevap verecegimi bilemedim. İnsanlığı katleden Rusya evleri hastaneleri bombalayacagini adım gibi biliyorum. Evde kal desen olmuyor sokağa çık desen olmuyor. Çocuk kadın da savaşamaz ki
Russia,-1,Rusya’yı kınamak hafif olur şöyle kademe durdurma aylıktan kesme cezası verin
Russia,-1,Soru Şu: Rusya-Ukrayna Savaşı Bize Sıçrar mı?
Russia,-1,rusya sivillerden ne istiyor
Russia,-1,"Adını doğru koymak gerekiyor.  ""Rusya- Ukrayna savaşı"" değil.  Rusya işgalidir bu."
Russia,-1,"ABD Savunma Bakanlığı Yetkilisi;  •Rusya tüm Ukrayna’yı işgal etmeyi hedefliyor  •Rusya’nın amacı Kiev’i alıp, yönetimi devirmek  •Rusya henüz, siber saldırı kapasitesinin tamamını kullanmadı, kullanabilir  •Rusya havadan ve karadan füzelerle saldırdı  •Kiev’e ilerliyorlar"
Russia,-1,Ananı skym senin Rusya. Çocuğa sivile dokunacak kadar haysiyetini mi kaybettin? İyi ki skmişiz zamanında Rus güzellerini.
Russia,-1,Burdan Rusya’yı bir de ben kınayayım. Belki bu sefer olur. Kınıyorum Rusya’yı. Kınadım. #RusyaUkrayna
Russia,-1,Rusya yaptığı müdahalede haklıdır. Bir kesim bizden olan kırım türklerinin bile bağımsızlığı icin savaşıyor. Bölgeye gireceğini 20 gün önceden tüm dünyaya açık açık bildirdi. Ölen her sivil ukraynanın kendisi satan ABD ye güvenmesi ve kendi yanlış stratejileri yüzündendir.
Russia,-1,Allah bir kıtaya Bela olarak Amerikayi vermiş . Diğer kıtaya Rusya'yı Allah ikisinide belasını versin kahrestin . #ukrayna
Russia,-1,Rusya ne kadar zarar görürse bizim için o kadar iyi..
Russia,-1,O çocukların korku çığlıklarında boğulasın rusya .ettiklerini en kısa zamanda çekesin.
Russia,-1,"Putin, bugün kızıl Rusya döneminin panslavizm politikasını güdüyor eğer engel olunmazsa  sırada  hangi  devlet olur?  Bunlardan birisi de Türki cumhuriyetleridir. Allah'ın laneti üstüne olsun zalim Rusya, kanlı ellerini masum sivillerden çek..."
Russia,-1,"Türk SİHA'ları Rusya'nın saldırgan yayılmacılığına karşı Doğu Avrupa'nın kısmen umudu olmak üzere.  @selcuk, Polanya ve Romanya'da Bayraktar üretim tesisleri açıp Doğu Avrupa ve İskandinav ülkelerinde dev bir Bayraktar filosunun kurulmasına öncülük etmeli."
Russia,-1,"Amerika, Rusya, NATO ve AB hepinizin ABV..."
Russia,-1,Çok üzücü gerçekten  Abv rusya
Russia,-1,Rusya'nın işgalini KINIYORUM!
Russia,-1,Rusya hala hastane ve sivilleri vuruyor. Bu Kâfirlerin hiçbir vicdan ve ahlakı yok. Medeniyet denilen tek dişi canavar bu olsa gerek #StopWar
Russia,-1,"Rusya, İstediği bölgede istediği kışkırtmayı yapabilir, İstediği ülkeye üs kurabilir, İstediği ülkeyi işgal edebilir, Silahlarını istediği ülkelere satabilir, Sonuna kadar Rus milliyetçiliği yapabilir, Bunları yapan Rusya eleştirilmez ama Ukrayna eleştirilir."
Russia,-1,Putin: Rusya’nın sınırı nerede bitiyor? Çocuk: Bering Boğazı ile ABD’ye kadar uzanıyor. Putin: Rusya’nın sınırı yoktur. Dedi Putin’in bu şımarık saldırgan tavrı tam olarak güç zehirlenmesi yaşadığını gösteriyor otada Putin’i durduracak bir güç olmayınca kendini kral ilan etmiş
Russia,-1,"Bir günde Rusya borsası 150 milyar dolar erimiş . halk fakirleşiyor , Rus iş adamları da rahatsız ..  Savaşa karşı protesto başlaması çok iyi.."
Russia,-1,#Putin #Russia #Rusya sizler masumlara ve çocukların canlarına kastedecek kadar adi insanlarsınız savaş ordular arasında olur sivillerle olmaz..O yüzden yaşasın Türk Milleti Yaşasın Türk Ordusu..
Russia,-1,Allah ABD ninde Rusya'nın da belasını versin  Var olsun ŞANLİ TÜRK DEVLETİ Allah bu toprakları korusun Türk'ün adaleti dünyaya tecelli edeceği zaman elbet gene gelecektir . #HalictenAtamaMujdesi
Russia,-1,@putinrussiaaa çok kotu insansin rusya nerde duracak bu isgaller ne zaman bitecek Kırım tarihte hiç bir zaman rus olmadı ama işgal edildi ilhak edildi RABBİM TÜRK milletine güc kuvvet ver
