tweetId,target,stance,rawContent
1496884788468363269,Russia,Against,"Rusya budur, hastane vurur, sivil katliamı yapar, bütün topraklar onunmuş gibi davranır. Dün Libyada, Suriye'de ne ise bugün Ukrayna'da da odur.   Rusya ve NATO ülkeleri katildir!  Kahrolsun Emperyalist düzen!"
1496884816976961550,Russia,Against,"Rus spor takımları hiç bir organizasyona alınmayacak, sporcuları yurt dışında yarışamayacak. Rusya’yayla iş yapan tüm yabancı şirketlere uyarı gelecek."
1496884880948486149,Russia,Against,🔥 Zalgiris Kaunas gibi diğer EuroLeague takımlarıda ligin kalan kısmında Rusya'ya gitmemeli ve bu maçları boykot etmelidir. #SavasaHayır #Rusya #Ukrayna
1496884928260100100,Russia,Against,"Birleşmiş Milletler, Nato ve AB'nin ne kadar boş oluşumlar olduğu bir kez daha ortaya çıkmış oldu. Bugün Rusya'ya küresel anlamda sopa çekilmezse ilerde o sopa çekmeyenlerin  münasip bir yerine girebilir!!!"
1496884947872849921,Russia,Against,Zalgiris basketbol takimi da Rusya'ya gitmiyor
1496884979502092291,Russia,Against,Çocukları öldüren kendi ırkını yok eden zalim #Rusya
1496884995369181187,Russia,Against,"📢 St. Petersburg'da oynanması planlanan Şampiyonlar Ligi finali büyük ihtimalle Rusya'dan alınacak.  📢 Polonya, İsveç ve Çek Cumhuriyeti, Mart ayında Dünya Kupası elemeleri maçları için Rusya'ya gitmeyeceklerini açıkladı."
1496885036712439813,Russia,Against,pis rusya tü kaka
1496885135169683456,Russia,Against,NATO Rusya'ya savaş ilan etmeli.
1496885183353659395,Russia,Against,Ukrayna Rusya'ya karşı direnemez gibi görünüyor..Ama yaptırimlar Avrupa'da barışın da geleceğini belirleyecek. Yaptırımlar ağır olmalı.Olmaz ise Rusya durmaz.
1496885211623485443,Russia,Against,Rusya alcakca sivillere saldırıyor dunya da bu vahşeti izliyor cok üzücü #StopWar
1496885237548257287,Russia,Against,"NATO Genel Sekreteri Jens Stoltenberg, NATO- Rusya'ya karşı hiç Bi halt edemez.  Ukrayna toprak bütünlüğünü egemenliğini, NATO halkları ulusları sömüren sürüngen topluluğudur. Zelenski 14 bin insanın ölümünden sorumlu abd nin diktatör çocuğudur."
1496885239276261380,Russia,Against,Dogal gazimiz kesilmesin diye rusya’ya bi bk yapamıyor adiler. Ne diye bu hale getirdiniz ulkeleri hep cikarlariniz yuzunden
1496885332276563978,Russia,Against,Kimse tam bir işgal beklemiyordu.Putin şaşırttı Ama şimdi çok ağır yaptırımlar gelecek ve Rus halkı iliklerine kadar hissedecek bu yaptırımları. Ve olan yine sivillere oluyor. Provakasyon olmadan Rusya’nın tek taraflı başlattığı işgal ve savaş yanlış  #Kiew #Ukrayna #Belarus
1496885362588897281,Russia,Against,Üç kuruşluk tatım vardı onu da Rusya daha doğrusu Putin aldı. Allah cümle mazlumu korusun. #StopRussianAggression
1496885362777812994,Russia,Against,Savaş çıkaran masumlara zarar veren rusya’nın kulüplerini şampiyonlar liginden men edin @uefa @ChampionsLeague
1496885377956827143,Russia,Against,"Bütün kanallara avrasyacı, rus hayranı, putin kurması generaller çıkıyor. Yok mu başka bir general ki rusya’nın ve putin’in bir katil olduğunu, başarılı olamayacağını, özgür dünya’dan yiyeceği tokat ile feleğinin şaşacağını söylesin.  #Ukrayna"
1496885425952239626,Russia,Against,Salak Rusya’yla Türkiye savaşıyor sanıyor 😂😂
1496885470889922561,Russia,Against,"isgalci Rusya'yi hakli gostermeye calisan yazarlar ve gazeteciler arasinda Ataturkculerin de olmasi aci... Bakin ""isgalci"" diyoruz! isgalin hakli sebebi olmaz. Hele ki Putin'in akil almaz gerekceleri ile olan bir isgal. #ukrayna #odessa #Belarus"
1496885478846615560,Russia,Against,Bizim Azerbaycan’a saldırmamızla aynı şey Rusya’nın Ukrayna’ya yaptığı. Putin elbet kaybeden olacak. Rus halkı istemez savaşı! Ve bir an önce durmalı!!! #SAVASAHAYIR
1496885525206212608,Russia,Against,"Bayraktar Siha ""  Rusya bize saldırırsa Rusya'ya destek verecek karektersizler var içimizde,  Bizden görünüp Rus olanlar.. Allah sizi akıl şifası versin.!!!"
1496885550510493704,Russia,Against,"Rusya’da daha çok demokrasi yok. Rusya Devleti halkını ful artı ful uslu tutacak kadar kapsamlı, çok katmanlı ideolojiye ve siyaset teknolojisine sahip değil olay o."
1496885590360530954,Russia,Against,"Lugansk ve Donetsk Halk Cumhuriyetlerinin Rusya devletinin büyük desteği ile başlattıkları savaş hiç kuşkusuz, devrimci, antifaşist, antiemperyalist bir savaştır. ++"
1496885609893347331,Russia,Against,"Kim olursa olsun hangi dinden, dilden olursa olsun insan hayatı bizzatihi değerlidir.. Onun için Rusya'nın bu savaş politikasını hiç savunmadım savunmayacağım da.. Ama keşke başka ülkeler de yok edilip terör üretildiğinde savaş karşıtları ağzını açabilseydi.."
1496885641434574857,Russia,Against,rusya afrin’de 36 askerimizi öldürdüğünde ertesi gün moskova’ya gidip putin’in kapısında bekleyenler zelenski’yi izleyip ders alsınlar
1496885644718706688,Russia,Against,"Umuyorum ki, içimizdeki gerek AB/D, gerekse Rusya sevdalıları, bu ülkelerin asla dost olmayacağını, şartlar olgunlaştığında hiç düşünmeden arkanızdan vuracaklarını görmüşlerdir.  #StopWar"
1496885732983648266,Russia,Against,"bu gerizekalı demokratlar, özellikle ortadoğu kasabı obama, olmasaydı rusya bu kadar saldırgan olmazdı. ruslara kırım’ı hediye ettiler şımarttılar trump bunları hizaya çekti ama başka bir gerizekalı demokrat daha rusları kaldıkları yerden şımartmaya devam ediyor"
1496885760707813385,Russia,Against,Tüm dünya kamuoyu ve halkları savaşa karşı barışı haykırmalı.en çok Rusya halkının bu hapishane baş gardiyanindan kurtulması gerekir.
1496885763606200324,Russia,Against,Rusya hasteneyi vurdu şaşırmadım her zaman yaptığı iş
1496885787983552512,Russia,Against,#Rusya oyuna geldi ve kendi yıkılışına bir adım attı!
1496885789132836867,Russia,Against,Rusya üç bölgeden Ukrayna’ya girdi ABD  75 savaş uçağı 100 füze kullanıldı 10 üst hedef alındı #SavasaHayır
1496885833164546050,Russia,Against,"Rus şirketleri kısa sürede batacaklar, halk Rusya’dan dışarı çıkamayacak, çünkü Rus uçakları hiç bir hava limanına inemeyecek,halk isyanları başlayacak. Putin kendi ipini kendi çekti. Modern Dünyada bir ülkeye böyle aptalca saldıramazsın."
1496885888084758532,Russia,Against,"Bu saatten sonra ""ABD mi, Rusya mı?"" diye sorun, bütün dünya ""kötünün iyisi ABD"" diyecektir. Çarlık Rusyası'ndan Sovyetler'e, oradan da Putin'in Rusyası'na aktarılan genlerde, sahte bile olsa ""demokrasi, insan hakları"" gibi kavramların olmaması başarısız olmalarına yol açacak"
1496885897597382659,Russia,Against,ABD Savunma Yetkilisi: “Rusya’nın Ukrayna’ya yönelik adımı geniş çaplı bir işgalin ilk aşaması.”
1496885907181473797,Russia,Against,"Rusya, eski sevgilisinden ayrılamayan manyak ve hastalıklı,zarar vermiş,ama ilişkisini hâlâ sağlıklı yürüteceğine inan ve bu yolda ısrarlı olan,gerekirse yeniden zarar vererek bu birlikteliği sağlama çabasında olan adam gibidir   ""Bayraktar TB2"" #Ukraina #SAVASAHAYIR #StopWar"
1496885951833907202,Russia,Against,"Batının bütün iki yüzlülüğüne rağmen iyi kötü dünyaya getirdiği bir denge vardı,ama Çin ve Rusya’nın başını çektiği yeni güçlerin hakim olacağı bir dünya felaket olur."
1496886021514227712,Russia,Against,Değerli arkadaşlar emyalist rusyanın işgaline tepki olarak bütün paylaşımlarımı durdurdum. Tekrar        diyorum : Kahrolsun Emperyalist Rusya ve diktatör Putin.        Savaşa Hayır😡😡😡😡😡😡
1496886026215866376,Russia,Against,önümüzdeki 5-10'da yıl rusya ve rus vatandaşlarına karşı batı'da inanılmaz bir önyargı olacak. milyonlarca insanın geleceği bir tane götten bacak small dick herif yüzünden mahvoldu vay amk.
1496896244765102083,Russia,Against,Eger bu rusya acından gebermezse tum dunyaya lanet olsun.O.cocugu putin.
1496896248816754689,Russia,Against,"Ruh hastası putin, Rusya için önlemi savaş çıkararakmı alıyorsun, kim Rusyaya saldırdı."
1496896435362713604,Russia,Against,Rusya'nın Antonov 225'i vurduğu iddiaları doğruysa bunun Taliban'ın Buda heykellerini patlatmasından hiçbir farkı yok. İnsanlığa ihanet resmen.
1496896442505437214,Russia,Against,"* Tarih, Rusya'nın zalimliğini yazacak. *Tarih, bir milletin yalnızlığa terk edilişini yazacak. *Tarih, AB'nin acizliğini yazacak. *Tarih, Belarus'un ihanetini yazacak. *Tarih, NATO'nun sessizliğini ve ABD'nin korkaklığını yazacak! #StopWar"
1496896577088241670,Russia,Against,"Nato ve dünya ülkeleri,Rusya'ya karşı derhal harakete geçmeli ve Rusya bu saldırganlığının bedelini ödemeli. Türkiye,nato ve diğer ülkelerin savaş gemilerine boğazları açmalı. Rusya,karadenizde istediği gibi at oynatamamalı. Rusya'ya saldırıp,parçalayıp,O'nu tarihe gömmelidirler."
1496896607866040329,Russia,Against,"Rusya işgalcidir, lamı cimi yok!"
1496896870941134855,Russia,Against,"Corona gündeminin bu şekilde değişmesini hiç dilemezdim. Alçak Rusya’nın kendisini „huzur bozucu” olarak dünyaya hatırlatması umarım bazı devletlerin uyanmasına yol açar. İyiyi dilemekten başka ne yapılabilir, bilmiyorum."
1496896938041561089,Russia,Against,Yerle bir ol rusya Allah belanı versin rusya
1496896969180078080,Russia,Against,"#Putin #Ukrayna Biz ""ne amerika ne rusya ne çin, herşey Türklük için"" dediğimizde faşist damgası yiyorduk. Bu saydığım üç devletin orospu çocukluğu konusunda birbirinden herhangi bir üstünlüğü yok. Bugün Ukraynalılar ya millet olup savaşı kazanacaklar ya da kaçıp yok olacaklar."
1496897067284942850,Russia,Against,"Rusya’ya ağır bedel ödetilmesini hem rasyonel olarak hem duygusal olarak çok istiyorum. Haydut ve zorba bir güce karşılık daha dirayetli davranılması gerekiyor. Batı bloku, umarım Putin ayısına gereken diyeti ödetir. Bizim Mao’cu ve Stalin’ci Rus sempatizanları da üzülmüş olacak."
1496897093843181570,Russia,Against,rusya ve çin dünyanın göt deliğidir
1496897171047661572,Russia,Against,"Bugün askerin var, silahın var, karşı koyan yok işgal ediyorsun, öldürüyorsun! Peki yarın ne olacak? Öldürdüğün, ülkelerini/evlerini yaktığın, çaresiz bıraktığın insanların intikamı alınmayacak mı?  #Ukrayna #Rusya"
1496897173035925504,Russia,Against,Avrupa da en net tavırla Rusya ya karşı duran Kraliçenin 🇬🇧 ülkesine selam olsun.
1496897187057487882,Russia,Against,"Rusya, Moskova’ya 800km mesafedeki Kiev’e ABD üstlerinin kurulmasına asla izin vermez.  Bunu vatan savunması olarak görür.   Burada en büyük hata Batı’nın gazına gelen Ukrayna yönetiminde  Tarihsel akrabalığı olan bu iki millet başkalarını işe dahil etmeden uyum içinde olmalıydı."
1496897261808324609,Russia,Against,Bu masumları metrolarda saklanmaya #NATO mu mecbur bıraktı yoksa #Rusya mı? Türkiye’deki #Putin finoları cevap versin…
1496897442909937666,Russia,Against,Katilsin Rusya KA-TİL.!
1496897503274405895,Russia,Against,Rusya orospu çocuğusun komple amk cenabetleri  #Ukrayna
1496897530466078731,Russia,Against,"Bu Rusya'yı yazarlarıyla barışçıl gösterme çalışmalarının amacı ne anlamıyorum gerçekten. Hayvan vagonlarıyla bizleri sürgün etmiş, 15 dakika içerisinde insanları evlerinden yurtlarından ayırmış bir millet için mi bu iyi gösterme çabalarınız?"
1496897616272973824,Russia,Against,Emperyalist Oligark Putin ve avanelerine en iyi tokatı yine SSCB ruhunu taşıyan Rusya Halkları veriyor!! Ukraynaya ABD nin uçak gemisi diyenler Lenin ve Stalini hiç anlayamamış Troçkist kafalılardır. Ukrayna Halkının egemenlik hakları ihlâl edilemez.
1496897644257493000,Russia,Against,Savaş başka İşgal başka Rusya isgalcidir  #StopWar
1496897647587696686,Russia,Against,Şerefine sokayım Rusya pç kurusu orospu çocukları #Ukrayna
1496897690222927874,Russia,Against,Tüm dünyanın Rusya'ya ambargo uygulaması ve tüm ticari iliskilerini kesmesi lazım. S400'leri batsın bu putin denen ruh hastasının
1496897755154944001,Russia,Against,"Operasyon değil, Savaş değil, Olay Rusya'nın Ukrayna'yı İŞGALİdir. SAVAŞA HAYIR ...."
1496897884461178889,Russia,Against,Gittikçe nazi almanya'sına benzemeye başladı rusya. birleşmiş milletlerin ve abd'nin ikiyüzlülüğü de ayrı bir tartışma konusu. ortadoğu'da olsa aynı olay hepsi birleşir her türlü müdahaleyi yapardı. maalesef savaş varsa acı da var..
1496897975301423104,Russia,Against,Allahım sen İran’ı Rusya’yı çini Amerika’yı İsrail’i kahret
1496897988043628558,Russia,Against,#Ukraina #savas #SavasaHayır #Russia kahpe Rusya
1496898121124782086,Russia,Against,Turkiye'de çoğu solcu sınıfta oyle böyle kalmadı. Rusya seviciliginden dolayı.
1496898133711892486,Russia,Against,"Bir annenin, bir çocuğun gözyaşından boğulasın rusya.!!!! #SavasaHayır  #nowar  #StopWar"
1496898305929846808,Russia,Against,Emperyalist Oligark Putin ve avanelerine SSCB ruhunu halen taşıyan Rusya Halkları hesap soruyor. #Putin Ukraynadan defol!!!
1496898358925209601,Russia,Against,#Ukrayna Ruslar erkekçe savaşmıyor kahpece savaşıp kaçıyor adeta vur kaç taktiği ortadoğuğa da bu senaryoyu uyguldılar  @RTErdogan #rusya #
1496898412519866375,Russia,Against,"Katilin sözü ""ekonomi"" üzerine; çünkü biliyor ki dünyadaki birçok devlet ekonomik ve siyasi çıkarlarına ters düşmediği sürece bu savaşın tarafı olmayacak. Rusya öldürmeye devam edecek :("
1496898412918235155,Russia,Against,"Her alanda Rusya'ya yaptırım uygulanmalı. Spor da buna dahil. Tüm futbol, basketbol vb. branşlardan Rus takımları men edilmeli. Yaptırım sadece askeri  ve ekonomik olmaz. Spordan sanata tüm alanları kapsamalı"
1496898544938242054,Russia,Against,"Rusya'nın Ukrayna vatandaşlarına yaptığı insanlık dışı saldırıya artık birinin ""DUR"" demesi gerekiyor.Bu insanlar kendi topraklarına sahip çıktıkları için veya bağımsızlıklarını istedikleri için mi suçlular ? #ukraynayanindayiz #StopWar"
1496898562701078531,Russia,Against,Çarlık Rusya da böyle yıkılmıştı. Tekerrür eder mi? Hayırlısı :)
1496898595316019210,Russia,Against,"Rusya asla doğru yapmadı ve şiddetle kınıyorum RUSYA ve PUTİNİ. Lakin bu haberde bahsedilen konuya yüzde yüz inanıyorum ve diyorumki ALLAH belanı versin AMERİKA yan, yıkıl, kül ol, parçalanda şu dünya bi rahata ersin yahu."
1496898708067131399,Russia,Against,Ciddi ciddi Rusya övüyorlar  Şaka zannediyordum
1496899107520139273,Russia,Against,Rusya ske ske geri çekilecek yoksa bedeli her anlamda çok ağır olur
1496899110103887874,Russia,Against,İngiltere bi işe yaradı. Öl or*spu çocuğu rusya.
1496899148775370753,Russia,Against,"Rusya gelip güney sınırımıza yerleşti,Putin imparatorluk hayali kuran bir manyak haline geldi.Medeni Ülke'ler ile hareket edip Rus Deccali Putin ve Rus yayılmacılığı durdurulmalı..."
1496899152181186568,Russia,Against,Savaş dediğin iki denk güç arasında olur. Rusya’nın yaptığı bana göre işgaldir. Umarım devam etmez.
1496899227556847635,Russia,Against,Sadece Rusya'ya değil Belarus'a da ağır yaptırımlar uygulanmalı.
1496899288760479746,Russia,Against,Putin Ukrayna ya siz bir millet değilsini siz Rusya'sınız diyor. Asıl sen insan değilsin. Dünyanın en tehlikeli diktatörüsün.
1496899384428089348,Russia,Against,"Amerika ve NATO söz verdikleri gibi sözünde durmaları gerekiyor.Olan Ukrayna halkına oluyor. Rusya'nın bu çağdışı ""çözüm""den geri dönmesi gerekli. Savaş asla çözüm olamaz. #SAVASAHAYIR"
1496899442460749824,Russia,Against,Rusya'yı protesto etmek için VK hesaplarınızı silin gençler
1496899470470037514,Russia,Against,"Biden, İşgalci Rusya’ya yaptırım açıklayacak!   Eğer teknoloji ve bilişim yaptırımlarını devreye sokarsa Rusya’yı taş devrine gönderir.   -İşgalci Sırtlanları gezegenden kovmak gerekli"
1496899479210971142,Russia,Against,Rusya’nın resmen bir ülkeyi işgal etmesine şahit oluyoruz #StopWar #Ukrayna #SAVASAHAYIR #Ukrainian
1496899523985252360,Russia,Against,Rusya geçmiş dönem çarlık fantezilerini delil olarak göstererek bir ülkeye savaş açtı. Bunun akıl ve mantıkla izahı yoktur.  Gelişmiş denilen ülkelerin bunu kabullenmesi tarihe leke olarak geçecektir.
1496899546235949064,Russia,Against,rusya salak misin ya durdur savasi
1496899653996003335,Russia,Against,Katil Rusya’ya en sert tepkiyi gösteren İngiltere tüm Rus bankalarının Londra neznindeki varlıklarını dondurdu.
1496906236230615042,Russia,Against,"Biden: G7 ülkeleri, Rusya'ya karşı 'yıkıcı yaptırım paketleri' konusunda anlaştı"
1496906292417413125,Russia,Against,"Biden: G7 ülkeleri, Rusya'ya karşı 'yıkıcı yaptırım paketleri' konusunda anlaştı!"
1496906296024518664,Russia,Against,Herkes Rusya’ya karşı açıklamalar yapıyor ama Boris Johnson bildiğin açık açık meydan okudu
1496906313778950146,Russia,Against,rusya senin amk napıyon be
1496906332598853644,Russia,Against,"ABD Başkanı Biden, G7 ülkelerinin Rusya'ya karşı yıkıcı yaptırım paketi üzerinde anlaştığını açıkladı.  Bekleyip görücez bakalım ...!"
1496906344779161605,Russia,Against,"Defalarca (Komümist Dönem de dahil) Rusya ve Ukrayna’ya gitmiş biri olarak söylüyorum.Bana göre Putin büyük bir tuzağa düştü,inandırıcılığını yitirdi,bundan sonra kimse Ruslara inanmayacaktır.Rus’a güvenilmeyeceğini de herkes anladı artık sanırım @tokcem"
1496906345429311493,Russia,Against,"Putin gibi bir lider, Rusya gibi büyük bir bürokrasi bile on yıllar süren iktidarları ve otoriter yönetimleri ile yoldan çıkıyormuş.  Dünya bundan büyük ders çıkarmalı.  Otoriter devletlere ve liderlere pabuç bırakmamalı.  Demokratikleşmeyen ülke dünya sisteminden dışlanmalı…"
1496906354585489414,Russia,Against,"- ""ABD'nin açıklayacağı #Rusya Federasyonu'na karşı yaptırımlar petrol şirketlerini, Rus girişimcileri ve #Putin'i kişisel olarak etkileyecek.""   - Bloomberg"
1496906381089255427,Russia,Against,ABD ve müttefiklerinin derdi Ukranya değil Rusya’yı burda oyalamak istiyorlar esas dertleri başka
1496906385195515905,Russia,Against,"""Türkiye, Rusya ile kurduğu asimetrik ilişki modelinden sıyrılmalı, kendisini kırılgan hale getiren S400'lerden acilen kurtulmalı, Akkuyu nükleer santralini derhal millileştirmeli, bölgesel istikrara risk oluşturabilecek Kanal İstanbul projesini durdurmalıdır"" demiş Meral Akşener"
1496906392657084423,Russia,Against,Rusya'nın yanlış bir şeyler yapıyor olma ihtimali bir an aklıma geldi. Bu adam konuştuğuna göre Rusya'nın arkasında duruşumuzu tekrar sorgulamalıyız.:)
1496906406510809098,Russia,Against,Bir Konyalı olarak buğdayın %78'ini Rusya'dan ithal ediyor olmak beni üzdü...
1496906446847750149,Russia,Against,🔴 ABD Başkanı Biden: G7 ülkelerinin Rusya'ya karşı yıkıcı bir yaptırım paketi üzerinde anlaştığı açıklamasını yaptı.
1496906460068196353,Russia,Against,Harbiden dünyanın en büyük süper gücü ve devlet aklı ingilizler. rusya abd çin falan faso fiso bunların yanında kraliyet şovunu yaptı gene.Güneşi batmayan imparatorluk diye boşuna demiyorlar
1496906469438013441,Russia,Against,"NATO ve Amerika Ukrayna üzerinden Putin’i gaza getirip geri dönülmez yola soktukça sokuyolar,bu işin kazananı Rusya olmayacak gibi"
1496906474613710848,Russia,Against,"#Boris Johnson: ""Rusya'yı #Swift dışına çıkarabilmek için çalışmalar yapıyoruz."""
1496906486798245890,Russia,Against,"Rusya'nın Ukrayna işgalinin nedenlerine dair saçma manipülatif yorumların aksine, Putin'in son açıklamasında ""mecburduk"" ifadesi doğruyu yansıtıyor. Rusya, Batı'yla tampon görevi gören Belarus ve Ukrayna'nın Batı'nın emrinde olması durumunda sıranın kendisine geleceğini biliyordu"
1496906491495911429,Russia,Against,Şuan’a kadar Rusya’ya en ağır yaptırımı Çankırılı boris johnson yaptı damarında Türk kanı var korkusuz sarı oğlan
1496906498349355011,Russia,Against,Çin-1 Rusya-2. Bunlar medeniyetin başına bela devletler.
1496906509506138120,Russia,Against,"◾️ABD Başkanı Biden, G7 ülkelerinin Rusya'ya karşı yıkıcı bir yaptırım paketini onayladı."
1496906521162432513,Russia,Against,"Nasıl bir stratejik sığlık çukuruysa düştüğümüz, Rusya'nın saldırganlığına dur dediğimizde Amerikancı ilan ediliyoruz. Şu Avrasyacılığı kim çıkardıysa gerçekten saygılarımı sunuyorum."
1496906522596712450,Russia,Against,İngiltere Avrupa’nın liderliğine soyunmuş durumda. Yaptırımlar sert. Rusya’yı Avrupa’nın finans merkezi Londra piyasasından kovdular. Paralarını buraya kaçıran oligarkları yolluyorlar. Ayrıca G7’de Rusya’nın SWIFT’ten atılması için baskı yapıyorlar.
1496906524823859200,Russia,Against,"Biden yönetimi, Rusya’ya yönelik çok kapsamlı bir siber saldırıda bulunacağını duyuracak. Trenler, bankacılık sistemi, internet, enerji hatlarınına darbe vuracak"
1496906589755871233,Russia,Against,Her şeyi geçtim ABD İngiltere Fransa Almanya gibi ülkeler neden Rusya'ya çökmüyorda hala ekonomik yaptırım peşinde koşuyor...
1496906595992686610,Russia,Against,Saddam Kuveyt‘i işgal etmeden önce ABD’nin  Bağdat büyükelçisi ile görüşmüştü. Büyükelçi sessiz kalmıştı. ABD  Saddamı tuzağa çekmişti. Sonuç malum. Şimdi aynısı Rusya’ya karşı yapılıyor. Rusya batının tepki göstermeyeceğini sanıyor. Ne kadar yanıldığını kısa sürede görecek
1496906598752657409,Russia,Against,"Dünya çeyrek asırdan fazla süredir tiranlar yetiştirdi. 23 yıldır Rusya'yı yöneten Putin onlardan sadece biri. Çağı yakalayamamış, koltuk sevdalısı ve parayı çok sevenler lider sonunda kendi ve komşu halklarını ölüme, açlığa ve göçe zorluyor.   F-35 Çeçenler #Ukrayna  #Ukraina"
1496906612535087106,Russia,Against,"🔴Biden, G-7 ülkelerinin Rusya'ya karşı yıkıcı yaptırım paketi üzerinde anlaştığını açıkladı."
1496906620391112715,Russia,Against,"Biden yine yaptırımlardan söz edip Rusya'yı kınamakla yetinirse, Avrupa'ya ve özellikle Yunanistan'a koşullandırdığı birliklerinin hükmü kalmaz. Buradan çıkarılacak sonuç: Ya düşman (amaç) farklıdır, ya da AB'yi işgal etmiş ülke konumuna düşer. Düşmelidir de!"
1496906621682950150,Russia,Against,"AB ve ABD, Rusya’nın Ukrayna topraklarına girmesine “yaptırım uygulayacağız” demekten başka bir tepki gösteremedi. Peki neden?"
1496906628033044480,Russia,Against,İngilizler Rusya'ya tek mermi atmadan onları nasıl yok ettiğini tüm dünya önünde gösteriyor.
1496906643711270912,Russia,Against,F-35  Ülkemizin F-35 ihtiyacı var. Hava savunma s-400 önemli ancak Putin gibi birine güvenilmez.  Acilen yeni nesil F'35 ihtiyaç var. Bu topraklarda hem abd hem Rusya dost ve düşman olmaları an meselesi.  Rusya'ya karşı F35 abd karşı S400 ikiside elzem maalesef
1496906666528358409,Russia,Against,Saçmalıyorsun hocam... Üzgünüm... Rusya bir Nato ülkesine mi saldırdı! Saldırsın sıkıyorsa!
1496906700183511044,Russia,Against,"#Ukrayna #Rusya savaşına ülkelerin tepkileri devam ediyor. Britanya Başbakanı Johnson, Rusya'nın en büyük ikinci bankası VBT'nin  varlıklarının dondurulacağını; Aeroflot'un da Britanya'ya uçmasının yasaklanacağını bildirdi."
1496906702322651142,Russia,Against,Bu İngilizler yürek mi yemiş? Dün Savunma Bakanları 1854'de Kırım'da olduğu gibi Rusların kıçına tekmeyi vurabiliriz dedi. Bugün Johnson Rusya'yı dünya ekonomisinden sileceğiz dedi. Yıllarca diplomasi duayeni diye tanıtılan ülkeden safi hava civa açıklamalar geliyor.
1496906707653611520,Russia,Against,"Eee, Rusya bunları göze alarak zaten harekata başladı, sıkıysa savaşmayı denesinler"
1496906707884134407,Russia,Against,"İsveç, Çekya ve Polonya'nın futbol federasyonları Rusya'da oynanacak olan Dünya Kupası play-off karşılaşmalarının oynanmamasını istediler. #RussiaUcraina"
1496906736174878723,Russia,Against,"İngiltere Parlementosunda Rusya'ya hitap edilirken ""Pariah state"" tabiri kullanılıyor. Bu da uluslararası toplumdna dışlanmış devlet anlamına gelir.  Bunun sebebi olarak da Rusya'nın uluslararası hukuku büyük bir ölçüde çiğnemesi olarak görüyorlar."
1496906739739987979,Russia,Against,su sitede rusya gibi bir cani canavari karsisina alabildigi icin ingiltere gibi belki de tarihin en eli kanli ulkesi ovuluyor ya. hakikaten tarih bilmemek inanilmaz bir sey.
1496906744269836292,Russia,Against,"💥 Biden yönetimi, Rusya’ya yönelik çok kapsamlı bir siber saldırıda bulunacağını duyuracak. Trenler, bankacılık sistemi, internet, enerji hatlarınına darbe vuracak."
1496906765488857094,Russia,Against,Bu savaş bittiğinde Rusya ekonomik olarak çok ağır bedeller ödeyecek.
1496906806324514823,Russia,Against,ulan yarın #Rusya’nın Ardahan / Kars’a komşu olmayacağının garantisi yok. Kemalin dış siyaset görüşü; “Suriye’de ne işimiz var ?” diyor.. Bu kurtlar sofrasında Kemal’ımı meza yaparlar.   #Ukrayna #Ukrainian
1496906837513355269,Russia,Against,"Rusyanın derdi dombas kırım falan deyil,oraları başlamak için sebeb.  Rusya Avrupaya dalarsa hiç şaşırmayın.  Ukraynayı Afganistanla kıyaslıyanlara sunu diyeyim,Afganistanda direnen halk vardı ama Ukraynada ve Avrupada öyle birşey yok."
1496906862314536963,Russia,Against,"""Siyonizm bir timsahtır. Alt çenesi Rusya, üst çenesi Amerika’dır. Kuyruğu İsrail, gövdesi işbirlikçi yönetimlerdir.""  Prof. Dr. Necmettin ERBAKAN"
1496906881448783878,Russia,Against,"#DünyaBeştenBüyüktür Boşuna demedi @RTErdogan   Dünyada en çok silah satan En çok atom bombası olan ABD, İngiltere, Fransa, Çin ve Rusya  Bunlar barışı tesis edecek sözde  Bir tane Afrika ülkesi yok Bir tane Güney Amerika ülkesi yok Bir tane müslüman ülke yok"
1496906888595841026,Russia,Against,Bakalim Rusya'yi kim daha fena kınayacak.
1496906906304188416,Russia,Against,"📢 Zalgiris Kaunas: ""EuroLeague'de mücadele eden tüm kulüplerle konuşacağız. Bizim boykotumuza katılmaları çağrısında bulunacağız. Sadece Rusya'da oynanacak maçları değil Rus takımları ile olan tüm maçları boykot etmelerini isteyeceğiz."""
1496906923073019908,Russia,Against,Boris Johnson'ın İngiltere adına Rusya'ya yaptırımları :  1️⃣Rusya'nın en büyük havayolu firması Aeroflot'un İngiltere'ye girişleri kapatılması
1496906938935881728,Russia,Against,Lafı eğip büküp yine suçu Batı'ya atmışlar. Olum ne lan sizdeki bu Rus sevicilik? Rusya'da artık sosyalizm de yok ki kendi içinizde tutarlı olasınız. Bildiğin bağımsız bir ülke işgal ediliyor işte. Bugün ona yarın sana olur bu.
1496906972440199169,Russia,Against,"Rusya sadece şu dönemde saldırgan davranıyormuş gibi yorumlar görüyorum. Adamların koca bir tarihi kan ve zulümle dolu. İsmi SSCB olmuş ,RF olmuş, Çarlık olmuş bir şey değiştirmiyor . Katil her zaman katildir."
1496906985928806400,Russia,Against,Putin ezilen Rusları korumaya Çernobil işgali ile mi başlamış? Bakın tam bir ezilen sevgisi insanı. Ne güzel de ezerek sevdi yıllarca demokrasi isteyen Rusya vatandaşlarını..
1496907041293881344,Russia,Against,Sanırım Rusya bu gece Kieve girecek
1496907055780798469,Russia,Against,"Boris Jonhson:   Büyük Britanya, Rusya'yı dünya ekonomisinden silecek."
